Model_Scenario_ID,Model,Model_Group,Scenario,Category,Year,PV_Capacity
355,IMAGE 3.2,IMAGE,SSP2_SPA2_34I_LI,C5,2060,4797.705
356,IMAGE 3.2,IMAGE,SSP2_SPA2_34I_LIRE,C5,2060,11830.152
357,IMAGE 3.2,IMAGE,SSP2_SPA2_34I_RE,C5,2060,12237.689
358,IMAGE 3.2,IMAGE,SSP2_SPA2_45I_D,C6,2060,5182.546
359,IMAGE 3.2,IMAGE,SSP2_SPA2_45I_LI,C6,2060,4234.082
360,IMAGE 3.2,IMAGE,SSP2_SPA2_45I_LIRE,C6,2060,9996.851
361,IMAGE 3.2,IMAGE,SSP2_SPA2_45I_RE,C6,2060,10837.953
362,IMAGE 3.2,IMAGE,SSP3-baseline,C7,2060,2207.802
363,IMAGE 3.2,IMAGE,SSP4-baseline,C7,2060,8105.908
364,IMAGE 3.2,IMAGE,SSP5-baseline,C8,2060,5293.633
367,MESSAGE-GLOBIOM 1.0,MESSAGE,ADVANCE_2020_Med2C,C4,2060,2563.164
368,MESSAGE-GLOBIOM 1.0,MESSAGE,ADVANCE_2020_WB2C,C3,2060,4133.404
369,MESSAGE-GLOBIOM 1.0,MESSAGE,ADVANCE_2030_Med2C,C4,2060,3229.782
370,MESSAGE-GLOBIOM 1.0,MESSAGE,ADVANCE_2030_Price1.5C,C2,2060,6022.935
371,MESSAGE-GLOBIOM 1.0,MESSAGE,ADVANCE_2030_WB2C,C3,2060,5942.342
372,MESSAGE-GLOBIOM 1.0,MESSAGE,ADVANCE_INDC,C5,2060,1663.075
373,MESSAGE-GLOBIOM 1.0,MESSAGE,ADVANCE_Reference,C6,2060,1346.466
414,MESSAGEix-GLOBIOM 1.0,MESSAGE,CD-LINKS_INDC2030i_1600,C4,2060,3965.857666
415,MESSAGEix-GLOBIOM 1.0,MESSAGE,CD-LINKS_INDCi,C7,2060,1621.810547
416,MESSAGEix-GLOBIOM 1.0,MESSAGE,CD-LINKS_NDC2030i_1000,C2,2060,5678.800781
417,MESSAGEix-GLOBIOM 1.0,MESSAGE,CD-LINKS_NPi,C7,2060,1557.409546
418,MESSAGEix-GLOBIOM 1.0,MESSAGE,CD-LINKS_NPi2020_1000,C2,2060,4882.83252
419,MESSAGEix-GLOBIOM 1.0,MESSAGE,CD-LINKS_NPi2020_1600,C4,2060,4352.68457
421,MESSAGEix-GLOBIOM 1.0,MESSAGE,CD-LINKS_NoPolicy,C7,2060,1395.55896
423,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_200f,C2,2060,17330.23088
424,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_300f,C2,2060,16834.64001
425,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_400f,C2,2060,15676.70944
426,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_450f,C2,2060,15192.10786
427,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_450,C1,2060,15224.33344
428,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_500f,C2,2060,14860.34155
429,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_500,C1,2060,15417.89068
430,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600f_DR10p,C2,2060,16537.91205
431,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_600f_COV_NDCp,C2,2060,15051.54485
432,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_600f_COV,C2,2060,15014.24781
433,MESSAGEix-GLOBIOM_1.1,MESSAGE,NGFS2_Divergent Net Zero Policies,C1,2060,13976.26596
434,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600f_COV,C2,2060,12858.84924
435,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600f,C2,2060,14634.96258
436,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600f_DR4p,C2,2060,14349.79674
437,MESSAGEix-GLOBIOM_1.1,MESSAGE,NGFS2_Net-Zero 2050,C1,2060,14481.33461
438,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600_DR10p,C2,2060,17457.7729
439,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600f_DR3p,C2,2060,13751.29328
440,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600_COV,C1,2060,14530.8663
441,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600_DR4p,C1,2060,16073.63101
442,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600_DR3p,C1,2060,15420.89138
443,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600,C2,2060,15974.91418
444,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600_DR2p,C1,2060,15330.07338
445,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600_DR1p,C1,2060,15522.59401
446,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600f_DR2p,C2,2060,13527.79694
447,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_600f_DR1p,C2,2060,14305.60193
448,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_700f_NDCp,C2,2060,16914.51033
449,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_700f,C2,2060,16935.57093
450,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_700f_COV,C2,2060,14875.30446
451,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_700f_COV_NDCp,C2,2060,14905.68151
452,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_700f_COV,C2,2060,12479.52095
453,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_700f,C2,2060,14258.37236
454,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_700_COV,C2,2060,13773.64415
455,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_700,C2,2060,15570.46372
456,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_800f_NDCp,C3,2060,16554.39626
457,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_800f,C3,2060,16430.41602
458,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_800f_COV_NDCp,C3,2060,14367.5073
459,MESSAGEix-GLOBIOM_1.1,MESSAGE,NGFS2_Delayed Transition,C3,2060,15496.3898
460,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_800f_COV,C3,2060,14357.5959
461,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_800f,C3,2060,13503.74472
462,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_800f_COV,C3,2060,11986.98524
463,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_800_COV,C3,2060,12894.73121
464,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_800,C3,2060,14785.08255
465,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_900f_NDCp,C3,2060,15908.23504
466,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_900f_COV_NDCp,C3,2060,13697.89763
467,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_900f,C3,2060,15795.66094
468,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_900f_COV,C3,2060,13754.45179
469,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_900f,C3,2060,13264.16776
470,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_900f_COV,C3,2060,11403.96886
471,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_900_COV,C3,2060,12651.85922
472,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_900,C3,2060,14218.98453
473,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_950f_COV_NDCp,C3,2060,13323.46404
474,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_950f_COV,C3,2060,13329.8281
475,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_950_COV,C3,2060,15476.20872
476,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_950_COV_NDCp,C3,2060,15452.4039
477,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f_DR10p,C4,2060,14080.05031
478,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1000f_NDCp,C4,2060,14942.83483
479,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1000f_COV,C3,2060,13152.4034
480,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1000f,C4,2060,15004.39726
481,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1000f_COV_NDCp,C3,2060,13130.54877
482,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1000_COV_NDCp,C3,2060,15092.27434
483,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1000_COV,C3,2060,15218.90687
484,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000_DR10p,C3,2060,15702.49829
485,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1000_NDCp,C3,2060,17240.61696
486,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1000,C3,2060,16956.46193
487,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f_COV,C3,2060,11044.05223
489,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f,C3,2060,12724.35834
490,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f_DR4p,C3,2060,12741.26739
491,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000_COV,C3,2060,12012.38532
492,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000,C3,2060,13823.41907
493,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000_DR4p,C3,2060,13341.97883
494,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000_DR3p,C3,2060,12325.54637
495,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000_DR2p,C3,2060,12350.24495
496,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000_DR1p,C3,2060,12451.83532
497,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f_DR3p,C3,2060,11915.37052
498,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f_DR2p,C3,2060,12081.82322
499,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1000f_DR1p,C3,2060,12376.18821
500,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200f,C4,2060,14081.29619
501,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200f_NDCp,C4,2060,13945.34387
502,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200_COV,C3,2060,13181.60896
503,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200_COV_NDCp,C3,2060,13174.68054
504,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1200_COV,C3,2060,10905.18569
505,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200_NDCp,C4,2060,15148.62746
506,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200,C4,2060,15192.95891
507,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1200,C3,2060,12657.73409
508,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200f_COV_NDCp,C4,2060,11716.15581
509,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1200f_COV,C4,2060,10233.3384
510,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1200f_COV,C4,2060,11822.35865
511,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1200f,C4,2060,11827.35572
512,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400f,C4,2060,12219.72532
513,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400f_NDCp,C4,2060,12248.05958
514,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400_COV_NDCp,C4,2060,11413.64086
515,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400_COV,C4,2060,11528.97235
516,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1400_COV,C4,2060,10320.28557
517,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1400,C4,2060,11703.78336
518,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400_NDCp,C4,2060,13750.28545
519,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400f_COV,C4,2060,10491.53401
520,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400,C4,2060,13850.79602
521,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1400f_COV,C4,2060,9382.117638
522,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1400f_COV_NDCp,C4,2060,10448.11669
523,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1400f,C4,2060,10855.30573
524,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1600_COV,C4,2060,8934.030286
525,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600_COV_NDCp,C4,2060,10079.71707
526,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1600,C4,2060,10271.27635
527,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600_COV,C4,2060,10091.47358
528,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600f_COV_NDCp,C5,2060,9301.808858
529,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1600f,C5,2060,10044.55903
530,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1600f_COV,C4,2060,8877.120334
531,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600_NDCp,C5,2060,11920.46035
532,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600,C5,2060,11918.12668
533,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600f_NDCp,C5,2060,11074.70973
534,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600f,C5,2060,11085.78526
535,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1600f_COV,C5,2060,9256.475858
536,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1800_COV,C5,2060,8760.760331
537,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800_COV,C5,2060,8895.326606
538,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1800f_COV,C5,2060,8407.785995
539,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800_NDCp,C5,2060,10160.63927
540,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800_COV_NDCp,C5,2060,8890.896583
541,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800,C5,2060,10021.27434
542,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1800,C5,2060,9605.623794
543,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800f_COV,C5,2060,8841.79645
544,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800f_COV_NDCp,C5,2060,8826.550863
545,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_1800f,C5,2060,9599.973571
546,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800f_NDCp,C5,2060,9782.94151
547,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_1800f,C5,2060,9647.581746
548,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2000_COV,C5,2060,8190.348932
549,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2000,C5,2060,9420.549414
550,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2000f_COV,C5,2060,8182.815541
551,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000_COV,C5,2060,8389.122513
552,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000_COV_NDCp,C5,2060,8427.404651
553,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2000f,C5,2060,9082.599187
554,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000f_COV_NDCp,C5,2060,8329.378175
555,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000f_COV,C5,2060,8163.110371
556,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000_NDCp,C5,2060,9391.117136
557,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000,C5,2060,9424.720438
558,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000f_NDCp,C5,2060,9388.480273
559,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2000f,C5,2060,9353.922673
560,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2500,C5,2060,8373.699607
561,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2500_COV,C5,2060,7449.891065
562,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2500f,C5,2060,8384.055977
563,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_2500f_COV,C5,2060,7466.665287
564,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500_COV,C5,2060,7386.870461
565,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500_COV_NDCp,C5,2060,7346.769767
566,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500_NDCp,C5,2060,8191.964585
567,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500f_COV,C5,2060,7432.957989
568,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500,C5,2060,8273.300815
569,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500f_COV_NDCp,C5,2060,7398.90902
570,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500f_NDCp,C5,2060,8205.24252
571,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_2500f,C5,2060,8319.141795
572,MESSAGEix-GLOBIOM_1.1,MESSAGE,NGFS2_Nationally Determined Contributions (NDCs),C5,2060,8052.938982
573,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_3000f_COV,C6,2060,6720.828622
574,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_3000_COV,C6,2060,6675.338178
575,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_3000f,C6,2060,7698.878472
576,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2020_3000,C6,2060,7434.095653
577,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000_COV_NDCp,C6,2060,6592.478428
578,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000_COV,C6,2060,6585.936011
579,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000f_NDCp,C6,2060,7374.837416
580,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000_NDCp,C6,2060,7262.971399
581,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000f_COV_NDCp,C6,2060,6626.950264
582,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000f_COV,C6,2060,6625.580365
583,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000f,C6,2060,7394.88812
584,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2030_3000,C6,2060,7329.21492
585,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2100_COV_NDCp,C6,2060,6091.525032
586,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2100_COV,C6,2060,5806.979824
587,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2100_NDCp,C6,2060,6598.44778
588,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_INDCi2100,C6,2060,6608.477533
589,MESSAGEix-GLOBIOM_1.1,MESSAGE,NGFS2_Current Policies,C7,2060,5335.924707
590,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2100_COV,C7,2060,4970.694226
591,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NPi2100,C7,2060,5622.723175
592,MESSAGEix-GLOBIOM_1.1,MESSAGE,EN_NoPolicy,C7,2060,5445.715555
612,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_int_lc_15,C5,2060,8954.645508
614,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_int_mc_15,C5,2060,4634.919922
616,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_noint_lc_15,C5,2060,8996.947813
618,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_noint_mc_15,C5,2060,4885.121582
622,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_openres_lc_15,C5,2060,8887.126953
623,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_openres_lc_50,C3,2060,11687.58626
630,MESSAGEix-GLOBIOM_GEI 1.0,MESSAGE,SSP2_openres_mc_15,C5,2060,4498.291504
640,POLES ADVANCE,POLES,ADVANCE_NoPolicy,C7,2060,4076.328453
641,POLES ADVANCE,POLES,ADVANCE_Reference,C7,2060,4082.240383
642,POLES CD-LINKS,POLES,CD-LINKS_NoPolicy,C7,2060,3082.898193
666,POLES ENGAGE,POLES,EN_INDCi2030_1000,C4,2060,11587.68848
667,POLES ENGAGE,POLES,EN_INDCi2030_1000_COV,C4,2060,11110.44043
668,POLES ENGAGE,POLES,EN_INDCi2030_1000_COV_NDCp,C4,2060,11054.71289
669,POLES ENGAGE,POLES,EN_INDCi2030_1000_NDCp,C4,2060,11741.75098
670,POLES ENGAGE,POLES,EN_INDCi2030_1000f,C4,2060,12218.96094
671,POLES ENGAGE,POLES,EN_INDCi2030_1000f_COV,C4,2060,11564.84277
672,POLES ENGAGE,POLES,EN_INDCi2030_1000f_COV_NDCp,C4,2060,11409.79688
673,POLES ENGAGE,POLES,EN_INDCi2030_1000f_NDCp,C4,2060,12207.52344
674,POLES ENGAGE,POLES,EN_INDCi2030_1200,C4,2060,12389.42676
675,POLES ENGAGE,POLES,EN_INDCi2030_1200f,C4,2060,12393.6748
676,POLES ENGAGE,POLES,EN_INDCi2030_1400,C5,2060,12131.10938
677,POLES ENGAGE,POLES,EN_INDCi2030_1400f,C5,2060,12118.88086
678,POLES ENGAGE,POLES,EN_INDCi2030_1600,C5,2060,11840.92969
679,POLES ENGAGE,POLES,EN_INDCi2030_1600f,C5,2060,11840.92969
680,POLES ENGAGE,POLES,EN_INDCi2030_1800,C5,2060,11653.71191
681,POLES ENGAGE,POLES,EN_INDCi2030_1800f,C5,2060,11653.71191
682,POLES ENGAGE,POLES,EN_INDCi2030_2000,C5,2060,11525.14063
683,POLES ENGAGE,POLES,EN_INDCi2030_2000f,C5,2060,11525.14063
684,POLES ENGAGE,POLES,EN_INDCi2030_2500,C6,2060,10775.87207
685,POLES ENGAGE,POLES,EN_INDCi2030_2500f,C6,2060,10775.87207
686,POLES ENGAGE,POLES,EN_INDCi2030_3000,C6,2060,10069.47559
687,POLES ENGAGE,POLES,EN_INDCi2030_3000f,C6,2060,10069.47559
688,POLES ENGAGE,POLES,EN_INDCi2030_300f,C2,2060,11283.62402
689,POLES ENGAGE,POLES,EN_INDCi2030_400f,C2,2060,11316.21484
690,POLES ENGAGE,POLES,EN_INDCi2030_500f,C3,2060,11356.7334
691,POLES ENGAGE,POLES,EN_INDCi2030_600f,C3,2060,11360.44043
692,POLES ENGAGE,POLES,EN_INDCi2030_600f_COV,C3,2060,10686.2998
693,POLES ENGAGE,POLES,EN_INDCi2030_600f_COV_NDCp,C3,2060,10803.71094
694,POLES ENGAGE,POLES,EN_INDCi2030_600f_NDCp,C3,2060,11144.34473
695,POLES ENGAGE,POLES,EN_INDCi2030_700f,C3,2060,11461.69141
696,POLES ENGAGE,POLES,EN_INDCi2030_800f,C4,2060,11700.75684
697,POLES ENGAGE,POLES,EN_INDCi2030_900,C3,2060,12855.50488
698,POLES ENGAGE,POLES,EN_INDCi2030_900f,C4,2060,11999.9082
699,POLES ENGAGE,POLES,EN_INDCi2100,C7,2060,9363.539063
700,POLES ENGAGE,POLES,EN_INDCi2100_COV,C7,2060,8437.219727
701,POLES ENGAGE,POLES,EN_INDCi2100_COV_NDCp,C6,2060,8760.948242
702,POLES ENGAGE,POLES,EN_INDCi2100_NDCp,C6,2060,9601.197266
703,POLES ENGAGE,POLES,EN_NPi2020_1000,C4,2060,12783.375
704,POLES ENGAGE,POLES,EN_NPi2020_1000_COV,C4,2060,11709.09082
705,POLES ENGAGE,POLES,EN_NPi2020_1000f,C4,2060,12474.63965
706,POLES ENGAGE,POLES,EN_NPi2020_1000f_COV,C4,2060,11471.64746
707,POLES ENGAGE,POLES,EN_NPi2020_1200,C4,2060,12504.82031
708,POLES ENGAGE,POLES,EN_NPi2020_1200f,C4,2060,12192.58301
709,POLES ENGAGE,POLES,EN_NPi2020_1400,C5,2060,11971.78027
710,POLES ENGAGE,POLES,EN_NPi2020_1400f,C5,2060,11895.75977
711,POLES ENGAGE,POLES,EN_NPi2020_1600,C5,2060,11696.01855
712,POLES ENGAGE,POLES,EN_NPi2020_1600f,C5,2060,11696.0166
713,POLES ENGAGE,POLES,EN_NPi2020_1800,C5,2060,11494.34277
714,POLES ENGAGE,POLES,EN_NPi2020_1800f,C5,2060,11494.34277
715,POLES ENGAGE,POLES,EN_NPi2020_2000,C5,2060,11230.23828
716,POLES ENGAGE,POLES,EN_NPi2020_2000f,C5,2060,11230.23828
717,POLES ENGAGE,POLES,EN_NPi2020_2500,C6,2060,10547.2041
718,POLES ENGAGE,POLES,EN_NPi2020_2500f,C6,2060,10547.2041
719,POLES ENGAGE,POLES,EN_NPi2020_3000,C6,2060,10236.46191
720,POLES ENGAGE,POLES,EN_NPi2020_3000f,C6,2060,10236.46191
721,POLES ENGAGE,POLES,EN_NPi2020_300f,C2,2060,12621.70703
722,POLES ENGAGE,POLES,EN_NPi2020_400f,C2,2060,12645.32324
723,POLES ENGAGE,POLES,EN_NPi2020_500,C3,2060,12613.87988
724,POLES ENGAGE,POLES,EN_NPi2020_500f,C3,2060,12814.92773
725,POLES ENGAGE,POLES,EN_NPi2020_600,C3,2060,12745.56738
726,POLES ENGAGE,POLES,EN_NPi2020_600f,C3,2060,12906.91895
727,POLES ENGAGE,POLES,EN_NPi2020_600f_COV,C3,2060,11828.64258
